1669948577.222273,78
1669948577.340669,86
1669948577.451109,94
1669948577.561174,95
1669948577.680686,68
1669948577.790805,69
1669948577.901120,78
1669948578.011260,78
1669948578.121704,77
1669948578.231866,87
1669948578.350310,88
1669948578.460954,94
1669948578.571831,94
1669948578.681997,68
1669948578.792168,68
1669948578.902278,68
1669948579.012867,68
1669948579.123149,71
1669948579.240997,69
1669948579.359349,71
1669948579.469274,80
1669948579.580395,79
1669948579.690386,79
1669948579.800622,90
1669948579.910880,90
1669948580.021253,94
1669948580.131386,94
1669948580.241741,77
1669948580.351884,77
1669948580.470159,70
1669948580.580043,71
1669948580.691104,71
1669948580.801062,71
1669948580.911726,71
1669948581.021873,71
1669948581.131873,71
1669948581.242390,72
1669948581.352537,72
1669948581.462585,72
1669948581.581105,72
1669948581.691693,72
1669948581.801967,72
1669948581.912617,73
1669948582.023016,73
1669948582.133280,72
1669948582.243254,72
1669948582.353426,73
1669948582.463865,73
1669948582.574027,74
1669948582.692514,74
1669948582.898623,74
1669948583.001238,74
1669948583.111253,74
1669948583.221201,74
1669948583.331145,75
1669948583.441458,75
1669948583.551335,75
1669948583.661500,75
1669948583.772358,74
1669948583.884183,74
1669948584.002382,76
1669948584.112560,76
1669948584.223151,76
1669948584.333266,76
1669948584.443491,76
1669948584.553475,76
1669948584.663692,76
1669948584.774110,77
1669948584.884919,76
1669948584.995110,76
1669948585.113842,77
1669948585.224204,77
1669948585.326947,77
1669948585.437333,77
1669948585.547302,78
1669948585.657457,78
1669948585.768273,78
1669948585.877485,78
1669948585.986525,78
1669948586.096925,78
1669948586.205870,80
1669948586.322578,86
1669948586.432774,89
1669948586.542086,89
1669948586.651655,99
1669948586.761504,99
1669948586.870608,93
1669948586.979520,93
1669948587.089838,100
1669948587.200206,99
1669948587.310229,79
1669948587.425473,79
1669948587.537535,77
1669948587.651717,40
1669948587.761834,41
1669948587.871992,42
1669948587.981901,45
1669948588.092125,42
1669948588.202786,53
1669948588.312834,52
1669948588.422975,62
1669948588.541362,70
1669948588.659320,44
1669948588.769274,44
1669948588.880210,53
1669948588.990743,54
1669948589.100656,63
1669948589.211219,72
1669948589.321315,49
1669948589.431722,45
1669948589.548238,44
1669948589.658441,45
1669948589.768549,45
1669948589.878690,45
1669948589.989101,45
1669948590.099379,45
1669948590.209580,46
1669948590.319706,46
1669948590.429697,46
1669948590.539717,46
1669948590.655782,47
1669948590.767554,48
1669948590.877498,47
1669948590.988019,47
1669948591.098127,48
1669948591.202221,48
1669948591.312614,48
1669948591.422800,48
1669948591.533420,49
1669948591.643805,49
1669948591.754030,49
1669948591.872399,50
1669948591.982699,51
1669948592.093032,50
1669948592.203379,50
1669948592.313856,50
1669948592.423961,51
1669948592.534486,51
1669948592.644867,51
1669948592.755422,51
1669948592.921845,52
1669948593.031948,52
1669948593.142165,52
1669948593.253090,52
1669948593.363616,52
1669948593.473854,53
1669948593.591966,54
1669948593.702060,54
1669948593.812614,53
1669948593.922720,53
1669948594.033048,54
1669948594.143436,54
1669948594.254149,54
1669948594.365519,55
1669948594.475409,56
1669948594.585888,62
1669948594.704164,66
1669948594.814602,76
1669948594.924848,77
1669948595.035396,84
1669948595.141867,68
1669948595.245410,59
1669948595.355476,67
1669948595.465714,67
1669948595.575696,66
1669948595.685913,76
1669948595.795951,85
1669948595.911931,86
1669948596.030967,58
1669948596.141420,58
1669948596.251594,68
1669948596.361800,67
1669948596.472728,78
1669948596.583739,78
1669948596.693767,87
1669948596.800736,84
1669948596.910664,60
1669948597.029170,59
1669948597.139649,60
1669948597.242542,60
1669948597.352487,60
1669948597.462668,59
1669948597.572751,59
1669948597.683180,60
1669948597.793137,60
1669948597.903556,60
1669948598.013753,60
1669948598.128776,61
1669948598.242229,62
1669948598.352255,62
1669948598.462378,62
1669948598.572927,61
1669948598.683013,61
1669948598.793249,61
1669948598.903276,62
1669948599.013366,62
1669948599.123636,62
1669948599.239804,63
1669948599.350368,63
1669948599.460573,64
1669948599.570695,64
1669948599.680555,64
1669948599.790930,63
1669948599.900985,63
1669948600.011271,63
1669948600.117915,64
1669948600.228041,64
1669948600.338501,65
1669948600.456543,65
1669948600.566723,65
1669948600.676836,66
1669948600.786969,66
1669948600.897527,65
1669948601.007694,65
1669948601.118037,65
1669948601.228048,65
1669948601.338188,66
1669948601.448402,67
1669948601.566514,66
1669948601.676459,67
1669948601.786608,67
1669948601.894333,68
1669948602.004192,69
1669948602.114604,78
1669948602.225430,77
1669948602.335809,77
1669948602.445945,87
1669948602.555970,88
1669948602.673490,95
1669948602.783796,91
1669948602.893852,70
1669948603.061223,68
1669948603.179446,69
1669948603.296462,71
1669948603.406603,71
1669948603.519743,72
1669948603.630660,81
1669948603.740915,81
1669948603.850715,80
1669948603.961554,90
1669948604.071722,91
1669948604.181859,94
1669948604.292357,94
1669948604.405134,79
1669948604.511875,80
1669948604.621938,71
1669948604.731895,71
1669948604.842026,71
1669948604.952106,72
1669948605.062246,73
1669948605.172447,73
1669948605.282360,74
1669948605.394493,72
1669948605.504760,78
1669948605.614704,82
1669948605.725135,83
1669948605.835205,93
1669948605.939581,94
1669948606.043372,94
1669948606.153388,94
1669948606.263385,87
1669948606.373456,88
1669948606.483763,74
1669948606.593899,74
1669948606.704346,74
1669948606.819428,73
1669948606.932262,74
1669948607.042488,75
1669948607.152484,76
1669948607.263040,75
1669948607.373027,75
1669948607.483561,75
1669948607.593467,75
1669948607.703604,75
1669948607.813550,76
1669948607.923934,75
1669948608.042055,75
1669948608.148899,76
1669948608.326458,75
1669948608.444286,75
1669948608.554378,77
1669948608.664481,77
1669948608.774728,77
1669948608.886063,77
1669948608.996564,78
1669948609.106646,77
1669948609.212955,77
1669948609.323126,78
1669948609.433284,77
1669948609.543487,77
1669948609.662188,78
1669948609.772781,78
1669948609.885070,78
1669948609.995472,78
1669948610.105289,79
1669948610.215924,79
1669948610.325891,79
1669948610.435857,79
1669948610.546082,78
1669948610.656730,79
1669948610.774880,80
1669948610.885761,79
1669948610.996070,80
1669948611.106128,80
1669948611.216339,80
1669948611.326230,80
1669948611.436449,80
1669948611.546966,81
1669948611.657915,80
1669948611.767981,81
1669948611.886886,81
1669948611.997253,81
1669948612.102761,82
1669948612.213037,82
1669948612.323032,93
1669948612.433195,93
1669948612.543313,92
1669948612.654535,94
1669948612.764748,99
1669948612.874944,100
1669948612.990695,97
1669948613.102135,98
1669948613.212544,100
1669948613.384794,82
1669948613.502433,83
1669948613.613020,82
1669948613.723517,82
1669948613.833903,83
1669948613.944084,84
1669948614.054347,85
1669948614.164336,88
1669948614.274624,90
1669948614.384751,90
1669948614.497238,84
1669948614.615707,87
1669948614.726052,96
1669948614.836182,96
1669948614.946488,95
1669948615.056765,95
1669948615.166891,100
1669948615.276922,99
1669948615.388061,100
1669948615.498245,100
1669948615.613763,100
1669948615.726704,100
1669948615.839347,97
1669948615.949250,98
1669948616.059465,85
1669948616.169755,85
1669948616.279377,44
1669948616.389481,44
1669948616.499534,44
1669948616.609702,45
1669948616.726411,48
1669948616.836702,46
1669948616.942442,48
1669948617.052645,56
1669948617.163000,55
1669948617.273135,65
1669948617.383713,76
1669948617.493838,75
1669948617.603839,48
1669948617.714036,46
1669948617.824438,46
1669948617.942595,47
1669948618.052983,48
1669948618.163737,47
1669948618.273853,47
1669948618.396568,48
1669948618.506751,48
1669948618.619041,48
1669948618.729253,48
1669948618.844794,49
1669948618.957550,50
1669948619.067997,50
1669948619.178254,49
1669948619.288520,50
1669948619.398696,50
1669948619.509575,50
1669948619.621092,50
1669948619.731381,51
1669948619.841848,51
1669948619.959647,51
1669948620.070149,52
1669948620.180619,52
1669948620.291008,52
1669948620.400984,52
1669948620.511380,52
1669948620.622669,52
1669948620.733408,53
1669948620.839985,53
1669948620.950065,53
1669948621.068133,53
1669948621.178295,54
1669948621.288595,55
1669948621.398638,55
1669948621.509156,54
1669948621.619211,54
1669948621.721621,54
1669948621.823774,55
1669948621.925976,55
1669948622.028248,55
1669948622.137471,55
1669948622.246704,55
1669948622.356933,56
1669948622.474428,56
1669948622.584624,57
1669948622.694796,58
1669948622.804863,69
1669948622.915057,68
1669948623.025189,68
1669948623.135198,78
1669948623.245295,86
1669948623.355742,86
1669948623.466736,58
1669948623.585239,60
1669948623.695477,70
1669948623.805697,69
1669948623.917200,78
1669948624.027412,79
1669948624.137459,88
1669948624.248039,85
1669948624.353263,61
1669948624.463617,60
1669948624.573961,70
1669948624.692339,69
1669948624.794924,79
1669948624.904771,80
1669948625.016418,89
1669948625.126554,87
1669948625.237058,62
1669948625.347220,61
1669948625.457024,61
1669948625.567649,61
1669948625.677739,61
1669948625.793534,61
1669948625.905004,61
1669948626.014987,61
1669948626.125089,63
1669948626.235634,63
1669948626.345824,63
1669948626.455776,63
1669948626.566352,63
1669948626.676418,62
1669948626.786708,63
1669948626.900982,63
1669948627.015300,63
1669948627.125320,63
1669948627.235665,64
1669948627.345908,65
1669948627.455896,65
1669948627.566067,65
1669948627.676017,65
1669948627.786315,64
1669948627.896612,64
1669948628.012231,65
1669948628.123568,65
1669948628.233579,65
1669948628.343875,66
1669948628.453936,66
1669948628.564098,67
1669948628.674445,67
1669948628.784557,67
1669948628.894708,67
1669948629.005060,66
1669948629.121429,66
1669948629.231461,67
1669948629.341361,67
1669948629.451645,68
1669948629.561939,68
1669948629.671780,68
1669948629.781558,68
1669948629.891829,69
1669948630.001987,69
1669948630.112376,69
1669948630.230208,69
1669948630.342006,69
1669948630.452345,80
1669948630.563841,80
1669948630.673897,80
1669948630.784116,90
1669948630.894051,90
1669948631.004002,94
1669948631.114045,94
1669948631.225192,76
1669948631.342203,77
1669948631.452089,70
1669948631.562051,70
1669948631.672329,71
1669948631.782489,71
1669948631.885466,72
1669948631.994321,74
1669948632.096506,74
1669948632.200585,83
1669948632.302784,83
1669948632.413095,82
1669948632.523590,85
1669948632.633481,92
1669948632.743922,100
1669948632.862106,94
1669948632.972153,81
1669948633.082498,86
1669948633.192569,73
1669948633.302971,73
1669948633.413137,73
1669948633.523433,74
1669948633.633412,75
1669948633.743517,75
1669948633.847356,76
1669948633.957304,76
1669948634.060076,85
1669948634.179777,83
1669948634.290058,85
1669948634.400212,95
1669948634.512797,95
1669948634.623172,95
1669948634.733468,94
1669948634.843689,91
1669948634.953948,91
1669948635.064294,75
1669948635.179359,76
1669948635.292666,76
1669948635.402757,75
1669948635.512902,76
1669948635.623240,76
1669948635.733245,77
1669948635.843454,77
1669948635.953713,77
1669948636.063803,77
1669948636.174154,77
1669948636.284247,77
1669948636.402289,77
1669948636.512523,76
1669948636.622876,77
1669948636.733074,78
1669948636.843290,78
1669948636.953253,78
1669948637.063513,78
1669948637.173438,78
1669948637.283684,78
1669948637.393577,79
1669948637.511674,79
1669948637.621830,79
1669948637.731919,78
1669948637.842352,79
1669948637.952433,79
1669948638.062790,80
1669948638.172773,80
1669948638.282954,80
1669948638.392866,80
1669948638.503096,80
1669948638.620448,80
1669948638.730719,79
1669948638.841518,81
1669948638.951771,81
1669948639.062193,81
1669948639.172424,81
1669948639.282640,81
1669948639.392776,81
1669948639.503574,81
1669948639.613842,82
1669948639.730209,82
1669948639.840466,82
1669948639.950659,82
1669948640.060965,81
1669948640.171436,82
1669948640.281521,82
1669948640.392170,83
1669948640.502448,83
1669948640.612804,83
1669948640.719051,85
1669948640.825082,85
1669948640.941370,94
1669948641.051402,94
1669948641.161282,93
1669948641.271330,94
1669948641.381521,99
1669948641.491710,99
1669948641.597269,100
1669948641.707658,99
1669948641.818248,98
1669948641.928470,99
1669948642.038814,84
1669948642.157757,86
1669948642.268102,85
1669948642.378389,85
1669948642.480697,85
1669948642.590929,86
1669948642.700958,86
1669948642.811744,90
1669948642.922830,98
1669948643.032840,96
1669948643.151479,87
1669948643.269846,88
1669948643.382208,94
1669948643.492421,93
1669948643.602472,96
1669948643.712728,96
1669948643.872093,100
1669948643.982259,99
1669948644.092369,100
1669948644.202496,100
1669948644.305293,100
1669948644.415346,100
1669948644.525477,100
1669948644.628564,100
1669948644.732506,100
1669948644.842621,100
1669948644.953454,90
1669948645.064016,87
1669948645.181280,68
1669948645.291807,44
1669948645.401900,45
1669948645.512336,46
1669948645.622644,48
1669948645.727004,47
1669948645.837104,57
1669948645.947356,56
1669948646.057957,62
1669948646.167959,67
1669948646.277964,75
1669948646.396512,53
1669948646.506287,49
1669948646.616335,47
1669948646.726489,47
1669948646.836966,48
1669948646.947026,48
1669948647.057140,48
1669948647.167690,49
1669948647.278150,49
1669948647.388203,49
1669948647.506441,49
1669948647.616474,49
1669948647.726325,49
1669948647.836615,50
1669948647.946608,50
1669948648.056496,50
1669948648.166644,50
1669948648.276877,52
1669948648.386938,52
1669948648.497496,51
1669948648.614032,51
1669948648.721229,51
1669948648.850171,52
1669948648.960621,52
1669948649.070677,52
1669948649.181056,53
1669948649.291246,54
1669948649.401199,54
1669948649.511541,53
1669948649.629909,53
1669948649.740235,53
1669948649.850149,54
1669948649.960378,54
1669948650.070769,54
1669948650.180845,55
1669948650.291063,56
1669948650.401081,56
1669948650.511378,56
1669948650.621743,55
1669948650.740208,55
1669948650.853003,56
1669948650.955873,57
1669948651.066239,56
1669948651.176090,56
1669948651.286183,56
1669948651.396440,58
1669948651.506723,59
1669948651.616798,69
1669948651.726781,68
1669948651.837063,68
1669948651.957206,78
1669948652.067648,87
1669948652.177834,87
1669948652.289740,59
1669948652.400357,60
1669948652.510464,70
1669948652.620492,70
1669948652.731122,75
1669948652.841361,80
1669948652.951345,88
1669948653.061314,88
1669948653.170584,62
1669948653.280665,60
1669948653.391012,71
1669948653.501041,70
1669948653.611516,75
1669948653.721488,80
1669948653.919300,89
1669948654.025365,63
1669948654.136033,63
1669948654.246336,61
1669948654.356667,62
1669948654.466927,62
1669948654.570656,62
1669948654.680867,63
1669948654.791321,63
1669948654.909782,62
1669948655.020215,62
1669948655.130512,62
1669948655.232934,63
1669948655.336065,63
1669948655.446214,63
1669948655.556689,64
1669948655.666983,64
1669948655.773214,64
1669948655.876064,65
1669948655.986006,65
1669948656.096163,65
1669948656.206122,65
1669948656.324419,64
1669948656.434652,64
1669948656.544994,65
1669948656.655098,65
1669948656.762082,66
1669948656.872222,66
1669948656.982225,67
1669948657.092781,68
1669948657.202740,67
1669948657.313051,67
1669948657.430771,66
1669948657.540949,66
1669948657.650894,66
1669948657.761331,67
1669948657.871999,68
1669948657.982520,68
1669948658.092613,68
1669948658.203023,68
1669948658.313212,68
1669948658.423404,69
1669948658.541465,68
1669948658.651745,68
1669948658.762063,68
1669948658.872398,68
1669948658.982370,69
